target,model,seed,train_size,rmse,mae,r2,best_params,file
A2a,svm_gnn_filtered,123,0.1428,1.0187087166239412,0.8091834206118456,0.2851500013405338,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-123_size-0.1428.txt
A2a,svm_gnn_filtered,123,full,0.9654087166239412,0.754234255319149,0.3521385826771654,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-123_size-full.txt
A2a,svm_gnn_filtered,2137,0.0028,1.2234753939169667,0.99873077808072,-0.00896379524428972,"{'C': 0.1, 'kernel': 'rbf'}",svm_gnn_filtered_seed-2137_size-0.0028.txt
A2a,svm_gnn_filtered,2137,0.0055,1.1987298923966703,0.9743240363968279,0.00342211954220395,"{'C': 1, 'kernel': 'rbf'}",svm_gnn_filtered_seed-2137_size-0.0055.txt
A2a,svm_gnn_filtered,2137,0.0138,1.0956273060540758,0.8734214170615727,0.1687805940816353,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-2137_size-0.0138.txt
A2a,svm_gnn_filtered,2137,0.0275,1.069844029761071,0.8421934181308798,0.22347405540989596,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-2137_size-0.0275.txt
A2a,svm_gnn_filtered,2137,0.1376,1.032108716623941,0.8241834206118456,0.2751500013405338,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-2137_size-0.1376.txt
A2a,svm_gnn_filtered,2137,full,0.9534087166239412,0.7621834206118456,0.3187087166239412,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-2137_size-full.txt
A2a,svm_gnn_filtered,42,0.0029,1.208753939169667,0.98620773808072,-0.0011636952442897197,"{'C': 0.1, 'kernel': 'rbf'}",svm_gnn_filtered_seed-42_size-0.0029.txt
A2a,svm_gnn_filtered,42,0.0057,1.1980298923966703,0.981240363968279,0.01652211954220395,"{'C': 1, 'kernel': 'rbf'}",svm_gnn_filtered_seed-42_size-0.0057.txt
A2a,svm_gnn_filtered,42,0.0143,1.112273060540757,0.8948214170615727,0.1522805940816353,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-42_size-0.0143.txt
A2a,svm_gnn_filtered,42,0.0286,1.071444029761071,0.8501934181308798,0.21337405540989596,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-42_size-0.0286.txt
A2a,svm_gnn_filtered,42,0.1428,1.0511087166239412,0.8354834206118456,0.2429500013405338,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-42_size-0.1428.txt
A2a,svm_gnn_filtered,42,full,0.9876087166239412,0.7854834206118456,0.3254500013405338,"{'C': 10, 'kernel': 'rbf'}",svm_gnn_filtered_seed-42_size-full.txt
