target,model,seed,train_size,accuracy,precision,recall,f1,roc_auc,best_params,file
BACE1,svm,2137,0.001796,0.680908599242834,0.5539568345323741,0.24838709677419354,0.3429844097995546,0.6482073020289245,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-2137_size-0.001796.txt
BACE1,linear,2137,0.001796,0.6479177934018389,0.3652173913043478,0.06774193548387097,0.11428571428571428,0.588163731331531,{},classification_linear_seed-2137_size-0.001796.txt
BACE1,mlp,2137,0.001796,0.586803677663602,0.4119804400977995,0.5435483870967742,0.46870653685674546,0.5883566497808341,"{'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.01}",classification_mlp_seed-2137_size-0.001796.txt
BACE1,xgboost,42,0.089799,0.7488015340364333,0.6555772994129159,0.4904831625183016,0.5611390284757118,0.7861944024987243,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500}",classification_xgboost_seed-42_size-0.089799.txt
BACE1,randomforest,42,0.089799,0.75071907957814,0.6899766899766899,0.4333821376281113,0.5323741007194245,0.7580404466897435,"{'max_depth': 10, 'n_estimators': 100}",classification_randomforest_seed-42_size-0.089799.txt
BACE1,svm,42,0.089799,0.7195589645254075,0.5694050991501416,0.5885797950219619,0.5788336933045356,0.7610881931523017,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-42_size-0.089799.txt
BACE1,linear,42,0.089799,0.6797698945349953,0.5096774193548387,0.5783308931185944,0.541838134430727,0.7122282413026259,{},classification_linear_seed-42_size-0.089799.txt
BACE1,mlp,42,0.089799,0.6764141898370086,0.5042735042735043,0.6910688140556369,0.58307597282273,0.7413459340943742,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001}",classification_mlp_seed-42_size-0.089799.txt
BACE1,xgboost,42,0.01796,0.7262703739213806,0.648936170212766,0.35724743777452417,0.46081208687440983,0.7371502605272742,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300}",classification_xgboost_seed-42_size-0.01796.txt
BACE1,randomforest,42,0.01796,0.711888782358581,0.6971153846153846,0.212298682284041,0.3254769921436588,0.7311758217331822,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-42_size-0.01796.txt
BACE1,svm,42,0.01796,0.7099712368168744,0.5635179153094463,0.5065885797950219,0.5335389360061681,0.7450140829784326,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-42_size-0.01796.txt
BACE1,linear,42,0.01796,0.7066155321188878,0.5512265512265512,0.5592972181551976,0.5552325581395349,0.7415442124124314,{},classification_linear_seed-42_size-0.01796.txt
BACE1,mlp,42,0.01796,0.4664429530201342,0.37485448195576254,0.9428989751098097,0.5364431486880467,0.6722365481205824,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001}",classification_mlp_seed-42_size-0.01796.txt
BACE1,xgboost,42,0.00898,0.6423777564717162,0.4388349514563107,0.3308931185944363,0.3772954924874791,0.638449400938587,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",classification_xgboost_seed-42_size-0.00898.txt
BACE1,randomforest,42,0.00898,0.6922339405560882,0.6474820143884892,0.13177159590043924,0.21897810218978103,0.7049415131140235,"{'max_depth': 5, 'n_estimators': 100}",classification_randomforest_seed-42_size-0.00898.txt
BACE1,svm,42,0.00898,0.6596356663470757,0.4820717131474104,0.5314787701317716,0.5055710306406686,0.690891928924528,"{'C': 0.01, 'kernel': 'linear'}",classification_svm_seed-42_size-0.00898.txt
BACE1,linear,42,0.00898,0.6553211888782359,0.4725609756097561,0.4538799414348463,0.4630321135175504,0.6804828390115721,{},classification_linear_seed-42_size-0.00898.txt
BACE1,mlp,42,0.00898,0.6692233940556088,0.4955300127713921,0.568081991215227,0.529331514324693,0.701275973155203,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001}",classification_mlp_seed-42_size-0.00898.txt
BACE1,xgboost,42,0.003592,0.5973154362416108,0.3282275711159737,0.21961932650073207,0.2631578947368421,0.5133655239921984,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",classification_xgboost_seed-42_size-0.003592.txt
BACE1,randomforest,42,0.003592,0.674496644295302,0.5169491525423728,0.08931185944363104,0.1523096129837703,0.5516410661529519,"{'max_depth': None, 'n_estimators': 500}",classification_randomforest_seed-42_size-0.003592.txt
BACE1,svm,42,0.003592,0.6629913710450623,0.47844827586206895,0.32503660322108346,0.3870967741935484,0.375512001577878,"{'C': 100, 'kernel': 'rbf'}",classification_svm_seed-42_size-0.003592.txt
BACE1,linear,42,0.003592,0.6428571428571429,0.42790697674418604,0.26939970717423134,0.3306379155435759,0.5902797707067787,{},classification_linear_seed-42_size-0.003592.txt
BACE1,mlp,42,0.003592,0.4721955896452541,0.3612217795484728,0.7964860907759883,0.4970306075833714,0.6160105567550814,"{'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.01}",classification_mlp_seed-42_size-0.003592.txt
BACE1,xgboost,42,0.001796,0.6725790987535955,0.0,0.0,0.0,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",classification_xgboost_seed-42_size-0.001796.txt
BACE1,randomforest,42,0.001796,0.673058485139022,0.5333333333333333,0.01171303074670571,0.022922636103151862,0.5175507618583479,"{'max_depth': None, 'n_estimators': 100}",classification_randomforest_seed-42_size-0.001796.txt
BACE1,svm,42,0.001796,0.675934803451582,0.5104477611940299,0.25036603221083453,0.33595284872298625,0.3910768495453687,"{'C': 0.01, 'kernel': 'linear'}",classification_svm_seed-42_size-0.001796.txt
BACE1,linear,42,0.001796,0.6792905081495686,0.5221518987341772,0.24158125915080528,0.3303303303303303,0.5719098063238259,{},classification_linear_seed-42_size-0.001796.txt
BACE1,mlp,42,0.001796,0.5968360498561841,0.3979328165374677,0.45095168374816985,0.42278654770075497,0.6031621217449744,"{'hidden_layer_sizes': (256,), 'learning_rate_init': 0.0001}",classification_mlp_seed-42_size-0.001796.txt
