"timestamp","feature","model","task","seed","size","status","seconds","output_file"
"2026-06-02 01:00:05","gnn","xgboost","regression","42","10","ok","0.9","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-42_size-0.001676.txt"
"2026-06-02 01:01:02","gnn","xgboost","regression","42","20","ok","0.8","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-42_size-0.003351.txt"
"2026-06-02 01:02:04","gnn","xgboost","regression","42","50","ok","1.7","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-42_size-0.008378.txt"
"2026-06-02 01:03:21","gnn","xgboost","regression","42","100","ok","5.8","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-42_size-0.016756.txt"
"2026-06-02 01:06:20","gnn","xgboost","regression","42","500","ok","30.2","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-42_size-0.08378.txt"
"2026-06-02 01:40:35","gnn","xgboost","regression","123","10","ok","0.9","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-123_size-0.001676.txt"
"2026-06-02 01:42:59","gnn","xgboost","regression","123","20","ok","7.7","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-123_size-0.003351.txt"
"2026-06-02 01:44:29","gnn","xgboost","regression","123","50","ok","2.0","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-123_size-0.008378.txt"
"2026-06-02 01:46:11","gnn","xgboost","regression","123","100","ok","5.7","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-123_size-0.016756.txt"
"2026-06-02 01:48:15","gnn","xgboost","regression","123","500","ok","29.1","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-123_size-0.08378.txt"
"2026-06-02 02:41:18","gnn","xgboost","regression","2137","10","ok","0.8","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-2137_size-0.001676.txt"
"2026-06-02 02:41:47","gnn","xgboost","regression","2137","20","ok","0.6","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-2137_size-0.003351.txt"
"2026-06-02 02:42:48","gnn","xgboost","regression","2137","50","ok","2.0","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-2137_size-0.008378.txt"
"2026-06-02 02:43:33","gnn","xgboost","regression","2137","100","ok","4.3","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-2137_size-0.016756.txt"
"2026-06-02 02:45:55","gnn","xgboost","regression","2137","500","ok","21.6","results/downstream_regression_gnn/TYK2/regression_xgboost_seed-2137_size-0.08378.txt"
